STARTTRAVELDATE,STARTREGION,ENDREGION,NUMVISITS
2016-03-01 10:30:00,MUSEUM_0,OUTRAM_0,13
2016-03-01 10:30:00,MUSEUM_0,PASIR RIS_1,1
2016-03-01 10:30:00,MUSEUM_0,PUNGGOL_0,4
2016-03-01 10:30:00,MUSEUM_0,ROCHOR_0,7
2016-03-01 10:30:00,MUSEUM_0,SENGKANG_0,4
2016-03-01 10:30:00,MUSEUM_0,SERANGOON_0,7
2016-03-01 10:30:00,MUSEUM_0,SUNGEI KADUT_0,1
2016-03-01 10:30:00,MUSEUM_0,TAMPINES_0,3
2016-03-01 10:30:00,MUSEUM_0,TOA PAYOH_0,4
2016-03-01 10:30:00,MUSEUM_0,WOODLANDS_0,1
2016-03-01 10:30:00,MUSEUM_0,YISHUN_0,1
2016-03-01 10:30:00,NEWTON_0,ANG MO KIO_0,2
2016-03-01 10:30:00,NEWTON_0,BEDOK_0,1
2016-03-01 10:30:00,NEWTON_0,BISHAN_0,1
2016-03-01 10:30:00,NEWTON_0,BUKIT MERAH_0,1
2016-03-01 10:30:00,NEWTON_0,BUKIT PANJANG_0,7
2016-03-01 10:30:00,NEWTON_0,BUKIT TIMAH_0,9
2016-03-01 10:30:00,NEWTON_0,DOWNTOWN CORE_0,36
2016-03-01 10:30:00,NEWTON_0,GEYLANG_0,1
2016-03-01 10:30:00,NEWTON_0,HOUGANG_0,1
2016-03-01 10:30:00,NEWTON_0,JURONG EAST_2,1
2016-03-01 10:30:00,NEWTON_0,JURONG WEST_0,1
2016-03-01 10:30:00,NEWTON_0,KALLANG_0,5
2016-03-01 10:30:00,NEWTON_0,MUSEUM_0,1
2016-03-01 10:30:00,NEWTON_0,NEWTON_0,4
2016-03-01 10:30:00,NEWTON_0,NOVENA_0,12
2016-03-01 10:30:00,NEWTON_0,ORCHARD_0,25
2016-03-01 10:30:00,NEWTON_0,OUTRAM_0,4
2016-03-01 10:30:00,NEWTON_0,QUEENSTOWN_0,2
2016-03-01 10:30:00,NEWTON_0,ROCHOR_0,19
2016-03-01 10:30:00,NEWTON_0,SEMBAWANG_0,2
2016-03-01 10:30:00,NEWTON_0,SENGKANG_0,1
2016-03-01 10:30:00,NEWTON_0,SERANGOON_0,1
2016-03-01 10:30:00,NEWTON_0,SINGAPORE RIVER_0,2
2016-03-01 10:30:00,NEWTON_0,TANGLIN_0,5
2016-03-01 10:30:00,NEWTON_0,TOA PAYOH_0,10
2016-03-01 10:30:00,NEWTON_0,WOODLANDS_0,4
2016-03-01 10:30:00,NEWTON_0,YISHUN_0,2
2016-03-01 10:30:00,NOVENA_0,ANG MO KIO_0,17
2016-03-01 10:30:00,NOVENA_0,BEDOK_0,4
2016-03-01 10:30:00,NOVENA_0,BISHAN_0,6
2016-03-01 10:30:00,NOVENA_0,BUKIT MERAH_0,6
2016-03-01 10:30:00,NOVENA_0,CHOA CHU KANG_0,1
2016-03-01 10:30:00,NOVENA_0,DOWNTOWN CORE_0,25
2016-03-01 10:30:00,NOVENA_0,GEYLANG_0,2
2016-03-01 10:30:00,NOVENA_0,HOUGANG_0,1
2016-03-01 10:30:00,NOVENA_0,JURONG EAST_2,2
2016-03-01 10:30:00,NOVENA_0,JURONG WEST_0,2
2016-03-01 10:30:00,NOVENA_0,KALLANG_0,2
2016-03-01 10:30:00,NOVENA_0,MUSEUM_0,7
2016-03-01 10:30:00,NOVENA_0,NEWTON_0,19
2016-03-01 10:30:00,NOVENA_0,NOVENA_0,1
2016-03-01 10:30:00,NOVENA_0,ORCHARD_0,25
2016-03-01 10:30:00,NOVENA_0,OUTRAM_0,1
2016-03-01 10:30:00,NOVENA_0,PASIR RIS_1,1
2016-03-01 10:30:00,NOVENA_0,PIONEER_0,1
2016-03-01 10:30:00,NOVENA_0,QUEENSTOWN_0,3
2016-03-01 10:30:00,NOVENA_0,ROCHOR_0,1
2016-03-01 10:30:00,NOVENA_0,SEMBAWANG_0,3
2016-03-01 10:30:00,NOVENA_0,SENGKANG_0,1
2016-03-01 10:30:00,NOVENA_0,SERANGOON_0,6
2016-03-01 10:30:00,NOVENA_0,SUNGEI KADUT_0,2
2016-03-01 10:30:00,NOVENA_0,TAMPINES_0,2
2016-03-01 10:30:00,NOVENA_0,TOA PAYOH_0,15
2016-03-01 10:30:00,NOVENA_0,WOODLANDS_0,3
2016-03-01 10:30:00,NOVENA_0,YISHUN_0,4
2016-03-01 10:30:00,ORCHARD_0,ANG MO KIO_0,15
2016-03-01 10:30:00,ORCHARD_0,BEDOK_0,5
2016-03-01 10:30:00,ORCHARD_0,BISHAN_0,6
2016-03-01 10:30:00,ORCHARD_0,BUKIT MERAH_0,8
2016-03-01 10:30:00,ORCHARD_0,CHANGI_0,1
2016-03-01 10:30:00,ORCHARD_0,CHOA CHU KANG_0,1
2016-03-01 10:30:00,ORCHARD_0,CLEMENTI_0,2
2016-03-01 10:30:00,ORCHARD_0,DOWNTOWN CORE_0,46
2016-03-01 10:30:00,ORCHARD_0,GEYLANG_0,10
2016-03-01 10:30:00,ORCHARD_0,HOUGANG_0,4
2016-03-01 10:30:00,ORCHARD_0,JURONG EAST_2,2
2016-03-01 10:30:00,ORCHARD_0,JURONG WEST_0,3
2016-03-01 10:30:00,ORCHARD_0,KALLANG_0,5
2016-03-01 10:30:00,ORCHARD_0,MUSEUM_0,8
2016-03-01 10:30:00,ORCHARD_0,NEWTON_0,21
2016-03-01 10:30:00,ORCHARD_0,NOVENA_0,19
2016-03-01 10:30:00,ORCHARD_0,ORCHARD_0,11
2016-03-01 10:30:00,ORCHARD_0,OUTRAM_0,5
2016-03-01 10:30:00,ORCHARD_0,PASIR RIS_1,6
2016-03-01 10:30:00,ORCHARD_0,QUEENSTOWN_0,1
2016-03-01 10:30:00,ORCHARD_0,ROCHOR_0,5
2016-03-01 10:30:00,ORCHARD_0,SEMBAWANG_0,4
2016-03-01 10:30:00,ORCHARD_0,SENGKANG_0,2
2016-03-01 10:30:00,ORCHARD_0,SERANGOON_0,1
2016-03-01 10:30:00,ORCHARD_0,SINGAPORE RIVER_0,1
2016-03-01 10:30:00,ORCHARD_0,SUNGEI KADUT_0,1
2016-03-01 10:30:00,ORCHARD_0,TAMPINES_0,3
2016-03-01 10:30:00,ORCHARD_0,TOA PAYOH_0,11
2016-03-01 10:30:00,ORCHARD_0,WOODLANDS_0,6
2016-03-01 10:30:00,ORCHARD_0,YISHUN_0,5
2016-03-01 10:30:00,OUTRAM_0,ANG MO KIO_0,1
2016-03-01 10:30:00,OUTRAM_0,BEDOK_0,6
2016-03-01 10:30:00,OUTRAM_0,BISHAN_0,1
2016-03-01 10:30:00,OUTRAM_0,BUKIT BATOK_0,3
2016-03-01 10:30:00,OUTRAM_0,BUKIT MERAH_0,30
2016-03-01 10:30:00,OUTRAM_0,BUKIT PANJANG_0,1
2016-03-01 10:30:00,OUTRAM_0,BUKIT TIMAH_0,2
2016-03-01 10:30:00,OUTRAM_0,CHOA CHU KANG_0,4
2016-03-01 10:30:00,OUTRAM_0,CLEMENTI_0,5
2016-03-01 10:30:00,OUTRAM_0,DOWNTOWN CORE_0,42
2016-03-01 10:30:00,OUTRAM_0,GEYLANG_0,7
2016-03-01 10:30:00,OUTRAM_0,HOUGANG_0,7
2016-03-01 10:30:00,OUTRAM_0,JURONG EAST_2,8
2016-03-01 10:30:00,OUTRAM_0,JURONG WEST_0,5
2016-03-01 10:30:00,OUTRAM_0,KALLANG_0,15
2016-03-01 10:30:00,OUTRAM_0,MUSEUM_0,8
2016-03-01 10:30:00,OUTRAM_0,NOVENA_0,2
2016-03-01 10:30:00,OUTRAM_0,ORCHARD_0,8
2016-03-01 10:30:00,OUTRAM_0,OUTRAM_0,23
2016-03-01 10:30:00,OUTRAM_0,PASIR RIS_1,1
2016-03-01 10:30:00,OUTRAM_0,PUNGGOL_0,4
2016-03-01 10:30:00,OUTRAM_0,QUEENSTOWN_0,5
2016-03-01 10:30:00,OUTRAM_0,ROCHOR_0,21
2016-03-01 10:30:00,OUTRAM_0,SEMBAWANG_0,1
2016-03-01 10:30:00,OUTRAM_0,SENGKANG_0,7
2016-03-01 10:30:00,OUTRAM_0,SERANGOON_0,6
2016-03-01 10:30:00,OUTRAM_0,SINGAPORE RIVER_0,2
2016-03-01 10:30:00,OUTRAM_0,SUNGEI KADUT_0,1
2016-03-01 10:30:00,OUTRAM_0,TAMPINES_0,6
2016-03-01 10:30:00,OUTRAM_0,TOA PAYOH_0,9
2016-03-01 10:30:00,OUTRAM_0,WOODLANDS_0,4
2016-03-01 10:30:00,OUTRAM_0,YISHUN_0,4
2016-03-01 10:30:00,PASIR RIS_1,ANG MO KIO_0,3
2016-03-01 10:30:00,PASIR RIS_1,BEDOK_0,12
2016-03-01 10:30:00,PASIR RIS_1,BISHAN_0,1
2016-03-01 10:30:00,PASIR RIS_1,BUKIT MERAH_0,1
2016-03-01 10:30:00,PASIR RIS_1,BUKIT TIMAH_0,2
2016-03-01 10:30:00,PASIR RIS_1,CHOA CHU KANG_0,3
2016-03-01 10:30:00,PASIR RIS_1,CLEMENTI_0,1
2016-03-01 10:30:00,PASIR RIS_1,DOWNTOWN CORE_0,22
2016-03-01 10:30:00,PASIR RIS_1,GEYLANG_0,20
2016-03-01 10:30:00,PASIR RIS_1,JURONG EAST_2,1
2016-03-01 10:30:00,PASIR RIS_1,JURONG WEST_0,2
2016-03-01 10:30:00,PASIR RIS_1,KALLANG_0,6
2016-03-01 10:30:00,PASIR RIS_1,MUSEUM_0,4
2016-03-01 10:30:00,PASIR RIS_1,NEWTON_0,1
2016-03-01 10:30:00,PASIR RIS_1,NOVENA_0,2
2016-03-01 10:30:00,PASIR RIS_1,ORCHARD_0,6
2016-03-01 10:30:00,PASIR RIS_1,OUTRAM_0,6
2016-03-01 10:30:00,PASIR RIS_1,PASIR RIS_1,1
2016-03-01 10:30:00,PASIR RIS_1,QUEENSTOWN_0,11
2016-03-01 10:30:00,PASIR RIS_1,ROCHOR_0,3
2016-03-01 10:30:00,PASIR RIS_1,SINGAPORE RIVER_0,1
2016-03-01 10:30:00,PASIR RIS_1,TAMPINES_0,48
2016-03-01 10:30:00,PASIR RIS_1,TOA PAYOH_0,1
2016-03-01 10:30:00,PIONEER_0,BUKIT BATOK_0,2
2016-03-01 10:30:00,PIONEER_0,BUKIT MERAH_0,1
2016-03-01 10:30:00,PIONEER_0,CHOA CHU KANG_0,4
2016-03-01 10:30:00,PIONEER_0,CLEMENTI_0,1
2016-03-01 10:30:00,PIONEER_0,DOWNTOWN CORE_0,3
2016-03-01 10:30:00,PIONEER_0,JURONG EAST_2,6
2016-03-01 10:30:00,PIONEER_0,JURONG WEST_0,16
2016-03-01 10:30:00,PIONEER_0,ORCHARD_0,1
2016-03-01 10:30:00,PIONEER_0,OUTRAM_0,1
2016-03-01 10:30:00,PIONEER_0,PIONEER_0,1
2016-03-01 10:30:00,PIONEER_0,PUNGGOL_0,1
2016-03-01 10:30:00,PIONEER_0,QUEENSTOWN_0,1
2016-03-01 10:30:00,PIONEER_0,ROCHOR_0,7
2016-03-01 10:30:00,PIONEER_0,WOODLANDS_0,2
2016-03-01 10:30:00,PUNGGOL_0,BISHAN_0,3
2016-03-01 10:30:00,PUNGGOL_0,BUKIT MERAH_0,5
2016-03-01 10:30:00,PUNGGOL_0,BUKIT TIMAH_0,1
2016-03-01 10:30:00,PUNGGOL_0,DOWNTOWN CORE_0,16
2016-03-01 10:30:00,PUNGGOL_0,GEYLANG_0,5
2016-03-01 10:30:00,PUNGGOL_0,HOUGANG_0,15
2016-03-01 10:30:00,PUNGGOL_0,JURONG WEST_0,1
2016-03-01 10:30:00,PUNGGOL_0,KALLANG_0,3
2016-03-01 10:30:00,PUNGGOL_0,MUSEUM_0,8
2016-03-01 10:30:00,PUNGGOL_0,ORCHARD_0,10
2016-03-01 10:30:00,PUNGGOL_0,OUTRAM_0,13
2016-03-01 10:30:00,PUNGGOL_0,PASIR RIS_1,1
2016-03-01 10:30:00,PUNGGOL_0,PUNGGOL_0,86
2016-03-01 10:30:00,PUNGGOL_0,QUEENSTOWN_0,8
2016-03-01 10:30:00,PUNGGOL_0,ROCHOR_0,12
2016-03-01 10:30:00,PUNGGOL_0,SENGKANG_0,28
2016-03-01 10:30:00,PUNGGOL_0,SERANGOON_0,8
2016-03-01 10:30:00,PUNGGOL_0,SINGAPORE RIVER_0,5
2016-03-01 10:30:00,PUNGGOL_0,TAMPINES_0,1
2016-03-01 10:30:00,PUNGGOL_0,TANGLIN_0,1
2016-03-01 10:30:00,PUNGGOL_0,TOA PAYOH_0,21
2016-03-01 10:30:00,PUNGGOL_0,WOODLANDS_0,1
2016-03-01 10:30:00,QUEENSTOWN_0,ANG MO KIO_0,3
2016-03-01 10:30:00,QUEENSTOWN_0,BEDOK_0,3
2016-03-01 10:30:00,QUEENSTOWN_0,BISHAN_0,10
2016-03-01 10:30:00,QUEENSTOWN_0,BUKIT BATOK_0,9
2016-03-01 10:30:00,QUEENSTOWN_0,BUKIT MERAH_0,29
2016-03-01 10:30:00,QUEENSTOWN_0,BUKIT PANJANG_0,1
2016-03-01 10:30:00,QUEENSTOWN_0,BUKIT TIMAH_0,8
2016-03-01 10:30:00,QUEENSTOWN_0,CHANGI_0,4
2016-03-01 10:30:00,QUEENSTOWN_0,CHOA CHU KANG_0,8
2016-03-01 10:30:00,QUEENSTOWN_0,CLEMENTI_0,30
2016-03-01 10:30:00,QUEENSTOWN_0,DOWNTOWN CORE_0,47
2016-03-01 10:30:00,QUEENSTOWN_0,GEYLANG_0,10
2016-03-01 10:30:00,QUEENSTOWN_0,HOUGANG_0,1
2016-03-01 10:30:00,QUEENSTOWN_0,JURONG EAST_2,22
2016-03-01 10:30:00,QUEENSTOWN_0,JURONG WEST_0,21
2016-03-01 10:30:00,QUEENSTOWN_0,KALLANG_0,9
2016-03-01 10:30:00,QUEENSTOWN_0,MUSEUM_0,7
2016-03-01 10:30:00,QUEENSTOWN_0,NEWTON_0,1
2016-03-01 10:30:00,QUEENSTOWN_0,NOVENA_0,4
2016-03-01 10:30:00,QUEENSTOWN_0,ORCHARD_0,4
2016-03-01 10:30:00,QUEENSTOWN_0,OUTRAM_0,9
2016-03-01 10:30:00,QUEENSTOWN_0,PIONEER_0,3
2016-03-01 10:30:00,QUEENSTOWN_0,PUNGGOL_0,1
2016-03-01 10:30:00,QUEENSTOWN_0,QUEENSTOWN_0,40
2016-03-01 10:30:00,QUEENSTOWN_0,ROCHOR_0,5
2016-03-01 10:30:00,QUEENSTOWN_0,SEMBAWANG_0,1
2016-03-01 10:30:00,QUEENSTOWN_0,SENGKANG_0,3
2016-03-01 10:30:00,QUEENSTOWN_0,SERANGOON_0,8
2016-03-01 10:30:00,QUEENSTOWN_0,SINGAPORE RIVER_0,1
2016-03-01 10:30:00,QUEENSTOWN_0,SUNGEI KADUT_0,2
2016-03-01 10:30:00,QUEENSTOWN_0,TAMPINES_0,4
2016-03-01 10:30:00,QUEENSTOWN_0,TANGLIN_0,5
2016-03-01 10:30:00,QUEENSTOWN_0,TOA PAYOH_0,8
2016-03-01 10:30:00,QUEENSTOWN_0,WOODLANDS_0,8
2016-03-01 10:30:00,QUEENSTOWN_0,YISHUN_0,3
2016-03-01 10:30:00,ROCHOR_0,ANG MO KIO_0,1
2016-03-01 10:30:00,ROCHOR_0,BEDOK_0,2
2016-03-01 10:30:00,ROCHOR_0,BISHAN_0,1
2016-03-01 10:30:00,ROCHOR_0,BUKIT BATOK_0,2
2016-03-01 10:30:00,ROCHOR_0,BUKIT MERAH_0,9
2016-03-01 10:30:00,ROCHOR_0,BUKIT PANJANG_0,2
2016-03-01 10:30:00,ROCHOR_0,BUKIT TIMAH_0,7
2016-03-01 10:30:00,ROCHOR_0,DOWNTOWN CORE_0,25
2016-03-01 10:30:00,ROCHOR_0,GEYLANG_0,1
2016-03-01 10:30:00,ROCHOR_0,HOUGANG_0,8
2016-03-01 10:30:00,ROCHOR_0,JURONG EAST_2,2
2016-03-01 10:30:00,ROCHOR_0,JURONG WEST_0,1
2016-03-01 10:30:00,ROCHOR_0,KALLANG_0,8
2016-03-01 10:30:00,ROCHOR_0,MUSEUM_0,9
2016-03-01 10:30:00,ROCHOR_0,NEWTON_0,7
2016-03-01 10:30:00,ROCHOR_0,NOVENA_0,1
2016-03-01 10:30:00,ROCHOR_0,ORCHARD_0,10
2016-03-01 10:30:00,ROCHOR_0,OUTRAM_0,31
2016-03-01 10:30:00,ROCHOR_0,PIONEER_0,2
2016-03-01 10:30:00,ROCHOR_0,PUNGGOL_0,5
2016-03-01 10:30:00,ROCHOR_0,QUEENSTOWN_0,5
2016-03-01 10:30:00,ROCHOR_0,ROCHOR_0,13
2016-03-01 10:30:00,ROCHOR_0,SEMBAWANG_0,1
2016-03-01 10:30:00,ROCHOR_0,SENGKANG_0,10
2016-03-01 10:30:00,ROCHOR_0,SERANGOON_0,8
2016-03-01 10:30:00,ROCHOR_0,SINGAPORE RIVER_0,4
2016-03-01 10:30:00,ROCHOR_0,TAMPINES_0,1
2016-03-01 10:30:00,ROCHOR_0,TANGLIN_0,2
2016-03-01 10:30:00,ROCHOR_0,TOA PAYOH_0,3
2016-03-01 10:30:00,ROCHOR_0,WOODLANDS_0,1
2016-03-01 10:30:00,SEMBAWANG_0,ANG MO KIO_0,19
2016-03-01 10:30:00,SEMBAWANG_0,BEDOK_0,1
2016-03-01 10:30:00,SEMBAWANG_0,BISHAN_0,3
2016-03-01 10:30:00,SEMBAWANG_0,BUKIT BATOK_0,1
2016-03-01 10:30:00,SEMBAWANG_0,BUKIT MERAH_0,2
2016-03-01 10:30:00,SEMBAWANG_0,CHOA CHU KANG_0,3
2016-03-01 10:30:00,SEMBAWANG_0,CLEMENTI_0,4
2016-03-01 10:30:00,SEMBAWANG_0,DOWNTOWN CORE_0,8
2016-03-01 10:30:00,SEMBAWANG_0,GEYLANG_0,9
2016-03-01 10:30:00,SEMBAWANG_0,HOUGANG_0,1
2016-03-01 10:30:00,SEMBAWANG_0,JURONG EAST_2,10
2016-03-01 10:30:00,SEMBAWANG_0,JURONG WEST_0,4
2016-03-01 10:30:00,SEMBAWANG_0,KALLANG_0,1
2016-03-01 10:30:00,SEMBAWANG_0,MUSEUM_0,3
2016-03-01 10:30:00,SEMBAWANG_0,NEWTON_0,3
2016-03-01 10:30:00,SEMBAWANG_0,NOVENA_0,7
2016-03-01 10:30:00,SEMBAWANG_0,ORCHARD_0,12
2016-03-01 10:30:00,SEMBAWANG_0,OUTRAM_0,2
2016-03-01 10:30:00,SEMBAWANG_0,PIONEER_0,1
2016-03-01 10:30:00,SEMBAWANG_0,QUEENSTOWN_0,6
2016-03-01 10:30:00,SEMBAWANG_0,ROCHOR_0,1
2016-03-01 10:30:00,SEMBAWANG_0,SINGAPORE RIVER_0,2
2016-03-01 10:30:00,SEMBAWANG_0,SUNGEI KADUT_0,1
2016-03-01 10:30:00,SEMBAWANG_0,TOA PAYOH_0,7
2016-03-01 10:30:00,SEMBAWANG_0,WOODLANDS_0,21
2016-03-01 10:30:00,SEMBAWANG_0,YISHUN_0,19
2016-03-01 10:30:00,SENGKANG_0,ANG MO KIO_0,7
2016-03-01 10:30:00,SENGKANG_0,BEDOK_0,1
2016-03-01 10:30:00,SENGKANG_0,BISHAN_0,3
2016-03-01 10:30:00,SENGKANG_0,BUKIT MERAH_0,9
2016-03-01 10:30:00,SENGKANG_0,BUKIT TIMAH_0,6
2016-03-01 10:30:00,SENGKANG_0,CLEMENTI_0,2
2016-03-01 10:30:00,SENGKANG_0,DOWNTOWN CORE_0,23
2016-03-01 10:30:00,SENGKANG_0,GEYLANG_0,8
2016-03-01 10:30:00,SENGKANG_0,HOUGANG_0,42
2016-03-01 10:30:00,SENGKANG_0,JURONG EAST_2,2
2016-03-01 10:30:00,SENGKANG_0,JURONG WEST_0,4
2016-03-01 10:30:00,SENGKANG_0,KALLANG_0,15
2016-03-01 10:30:00,SENGKANG_0,MUSEUM_0,16
2016-03-01 10:30:00,SENGKANG_0,NOVENA_0,8
2016-03-01 10:30:00,SENGKANG_0,ORCHARD_0,25
2016-03-01 10:30:00,SENGKANG_0,OUTRAM_0,33
2016-03-01 10:30:00,SENGKANG_0,PUNGGOL_0,31
2016-03-01 10:30:00,SENGKANG_0,QUEENSTOWN_0,15
2016-03-01 10:30:00,SENGKANG_0,ROCHOR_0,39
2016-03-01 10:30:00,SENGKANG_0,SEMBAWANG_0,1
2016-03-01 10:30:00,SENGKANG_0,SENGKANG_0,84
2016-03-01 10:30:00,SENGKANG_0,SERANGOON_0,27
2016-03-01 10:30:00,SENGKANG_0,SINGAPORE RIVER_0,8
2016-03-01 10:30:00,SENGKANG_0,TAMPINES_0,1
2016-03-01 10:30:00,SENGKANG_0,TANGLIN_0,2
2016-03-01 10:30:00,SENGKANG_0,TOA PAYOH_0,12
2016-03-01 10:30:00,SERANGOON_0,ANG MO KIO_0,2
2016-03-01 10:30:00,SERANGOON_0,BEDOK_0,2
2016-03-01 10:30:00,SERANGOON_0,BISHAN_0,9
2016-03-01 10:30:00,SERANGOON_0,BUKIT MERAH_0,10
2016-03-01 10:30:00,SERANGOON_0,BUKIT TIMAH_0,4
2016-03-01 10:30:00,SERANGOON_0,CHANGI_0,4
2016-03-01 10:30:00,SERANGOON_0,CHOA CHU KANG_0,2
2016-03-01 10:30:00,SERANGOON_0,CLEMENTI_0,3
2016-03-01 10:30:00,SERANGOON_0,DOWNTOWN CORE_0,26
2016-03-01 10:30:00,SERANGOON_0,GEYLANG_0,8
2016-03-01 10:30:00,SERANGOON_0,HOUGANG_0,7
2016-03-01 10:30:00,SERANGOON_0,JURONG WEST_0,3
2016-03-01 10:30:00,SERANGOON_0,KALLANG_0,8
2016-03-01 10:30:00,SERANGOON_0,MUSEUM_0,18
2016-03-01 10:30:00,SERANGOON_0,NEWTON_0,1
2016-03-01 10:30:00,SERANGOON_0,NOVENA_0,3
2016-03-01 10:30:00,SERANGOON_0,ORCHARD_0,10
2016-03-01 10:30:00,SERANGOON_0,OUTRAM_0,25
2016-03-01 10:30:00,SERANGOON_0,PASIR RIS_1,1
2016-03-01 10:30:00,SERANGOON_0,PIONEER_0,1
2016-03-01 10:30:00,SERANGOON_0,PUNGGOL_0,3
2016-03-01 10:30:00,SERANGOON_0,QUEENSTOWN_0,22
2016-03-01 10:30:00,SERANGOON_0,ROCHOR_0,22
2016-03-01 10:30:00,SERANGOON_0,SEMBAWANG_0,1
2016-03-01 10:30:00,SERANGOON_0,SENGKANG_0,7
2016-03-01 10:30:00,SERANGOON_0,SERANGOON_0,11
2016-03-01 10:30:00,SERANGOON_0,SINGAPORE RIVER_0,14
2016-03-01 10:30:00,SERANGOON_0,SUNGEI KADUT_0,2
2016-03-01 10:30:00,SERANGOON_0,TAMPINES_0,6
2016-03-01 10:30:00,SERANGOON_0,TANGLIN_0,2
2016-03-01 10:30:00,SERANGOON_0,TOA PAYOH_0,16
2016-03-01 10:30:00,SERANGOON_0,YISHUN_0,4
2016-03-01 10:30:00,SINGAPORE RIVER_0,ANG MO KIO_0,1
2016-03-01 10:30:00,SINGAPORE RIVER_0,BEDOK_0,1
2016-03-01 10:30:00,SINGAPORE RIVER_0,BISHAN_0,1
2016-03-01 10:30:00,SINGAPORE RIVER_0,BUKIT MERAH_0,8
2016-03-01 10:30:00,SINGAPORE RIVER_0,CLEMENTI_0,1
2016-03-01 10:30:00,SINGAPORE RIVER_0,DOWNTOWN CORE_0,3
2016-03-01 10:30:00,SINGAPORE RIVER_0,GEYLANG_0,1
2016-03-01 10:30:00,SINGAPORE RIVER_0,JURONG WEST_0,2
2016-03-01 10:30:00,SINGAPORE RIVER_0,KALLANG_0,2
2016-03-01 10:30:00,SINGAPORE RIVER_0,MUSEUM_0,2
2016-03-01 10:30:00,SINGAPORE RIVER_0,NOVENA_0,3
2016-03-01 10:30:00,SINGAPORE RIVER_0,ORCHARD_0,3
2016-03-01 10:30:00,SINGAPORE RIVER_0,OUTRAM_0,3
2016-03-01 10:30:00,SINGAPORE RIVER_0,QUEENSTOWN_0,2
2016-03-01 10:30:00,SINGAPORE RIVER_0,ROCHOR_0,4
2016-03-01 10:30:00,SINGAPORE RIVER_0,SENGKANG_0,3
2016-03-01 10:30:00,SINGAPORE RIVER_0,SERANGOON_0,1
2016-03-01 10:30:00,SINGAPORE RIVER_0,WOODLANDS_0,1
2016-03-01 10:30:00,SUNGEI KADUT_0,ANG MO KIO_0,1
2016-03-01 10:30:00,SUNGEI KADUT_0,BISHAN_0,2
2016-03-01 10:30:00,SUNGEI KADUT_0,BUKIT BATOK_0,3
2016-03-01 10:30:00,SUNGEI KADUT_0,BUKIT MERAH_0,3
2016-03-01 10:30:00,SUNGEI KADUT_0,CHOA CHU KANG_0,10
2016-03-01 10:30:00,SUNGEI KADUT_0,CLEMENTI_0,1
2016-03-01 10:30:00,SUNGEI KADUT_0,DOWNTOWN CORE_0,2
2016-03-01 10:30:00,SUNGEI KADUT_0,GEYLANG_0,1
2016-03-01 10:30:00,SUNGEI KADUT_0,JURONG EAST_2,13
2016-03-01 10:30:00,SUNGEI KADUT_0,JURONG WEST_0,3
2016-03-01 10:30:00,SUNGEI KADUT_0,KALLANG_0,2
2016-03-01 10:30:00,SUNGEI KADUT_0,NEWTON_0,1
2016-03-01 10:30:00,SUNGEI KADUT_0,ORCHARD_0,6
2016-03-01 10:30:00,SUNGEI KADUT_0,OUTRAM_0,2
2016-03-01 10:30:00,SUNGEI KADUT_0,PIONEER_0,2
2016-03-01 10:30:00,SUNGEI KADUT_0,QUEENSTOWN_0,1
2016-03-01 10:30:00,SUNGEI KADUT_0,SEMBAWANG_0,1
2016-03-01 10:30:00,SUNGEI KADUT_0,TOA PAYOH_0,1
2016-03-01 10:30:00,SUNGEI KADUT_0,WOODLANDS_0,9
2016-03-01 10:30:00,SUNGEI KADUT_0,YISHUN_0,6
2016-03-01 10:30:00,TAMPINES_0,ANG MO KIO_0,2
2016-03-01 10:30:00,TAMPINES_0,BEDOK_0,16
2016-03-01 10:30:00,TAMPINES_0,BISHAN_0,3
2016-03-01 10:30:00,TAMPINES_0,BUKIT BATOK_0,1
2016-03-01 10:30:00,TAMPINES_0,BUKIT MERAH_0,10
2016-03-01 10:30:00,TAMPINES_0,BUKIT PANJANG_0,1
2016-03-01 10:30:00,TAMPINES_0,BUKIT TIMAH_0,9
2016-03-01 10:30:00,TAMPINES_0,CHANGI_0,8
2016-03-01 10:30:00,TAMPINES_0,CLEMENTI_0,3
2016-03-01 10:30:00,TAMPINES_0,DOWNTOWN CORE_0,74
2016-03-01 10:30:00,TAMPINES_0,GEYLANG_0,31
2016-03-01 10:30:00,TAMPINES_0,JURONG EAST_2,8
2016-03-01 10:30:00,TAMPINES_0,JURONG WEST_0,1
2016-03-01 10:30:00,TAMPINES_0,KALLANG_0,17
2016-03-01 10:30:00,TAMPINES_0,MUSEUM_0,6
2016-03-01 10:30:00,TAMPINES_0,NEWTON_0,1
2016-03-01 10:30:00,TAMPINES_0,NOVENA_0,4
2016-03-01 10:30:00,TAMPINES_0,ORCHARD_0,17
2016-03-01 10:30:00,TAMPINES_0,OUTRAM_0,12
2016-03-01 10:30:00,TAMPINES_0,PASIR RIS_1,24
2016-03-01 10:30:00,TAMPINES_0,QUEENSTOWN_0,25
2016-03-01 10:30:00,TAMPINES_0,ROCHOR_0,2
2016-03-01 10:30:00,TAMPINES_0,SERANGOON_0,3
2016-03-01 10:30:00,TAMPINES_0,SUNGEI KADUT_0,1
2016-03-01 10:30:00,TAMPINES_0,TAMPINES_0,53
2016-03-01 10:30:00,TAMPINES_0,TOA PAYOH_0,6
2016-03-01 10:30:00,TANGLIN_0,BISHAN_0,1
